ID,DH/DM,GOAL,ELEMENT,DECISION,SOURCE,SOURCE TYPE,FREQUENCY,ELEMENT DESCRIPTION,DECISION DESCRIPTION,SOURCE DESCRIPTION,LEVEL
3132A,DM,HTC,TEST HIV,MI,MI,NA,MI,Test HIV,Missing Information,Missing Information,Facility
3132A,DM,HTC,TEST HIVPOS,MI,MI,NA,MI,Test HIV Positive,Missing Information,Missing Information,Facility
3132A,DM,HTC,TEST HIVPOS PREGNANT,MI,MI,NA,MI,Number of pregnant women tested HIV positive,Missing Information,Missing Information,Facility
3132A,DM,Linkage,CD4COUNT,TREATINIT,CARD ARTMAS,Patient Card,ASNEED,CD4 Count,Treatment Initiation,ART Master Card,Facility
3132A,DM,Linkage,CD4COUNT,TREATINIT,CARD HP,Patient Card,ASNEED,CD4 Count,Treatment Initiation,Health Passport,Facility
3132A,DM,Linkage,CD4COUNT,STAGE,CARD HP,Patient Card,ASNEED,CD4 Count,Stage Patients,Health Passport,Facility
3132A,DM,Linkage,CD4COUNT,STAGE,CARD ARTMAS,Patient Card,ASNEED,CD4 Count,Stage Patients,ART Master Card,Facility
3132A,DM,Linkage,CD4COUNT,STAGE,GUIDELINE WHO,Guideline,ASNEED,CD4 Count,Stage Patients,WHO Guideline,Facility
3132A,DM,Linkage,CD4COUNT,REFER TEST TB,CARD HP,Patient Card,ASNEED,CD4 Count,Refer To Test For TB,Health Passport,Facility
3132A,DM,Linkage,CD4COUNT,REFER TEST TB,CARD ARTMAS,Patient Card,ASNEED,CD4 Count,Refer To Test For TB,ART Master Card,Facility
3132A,DM,Linkage,CD4COUNT,REFER TEST TB,GUIDELINE WHO,Guideline,ASNEED,CD4 Count,Refer To Test For TB,WHO Guideline,Facility
3132A,DM,Retention,DEFAULT,FOLLOWUP,REG ART,Register,ASNEED,Defaulters,Default Followup,Anti-Retroviral Treatment Register,Facility
3132A,DM,Retention,DEFAULT,FOLLOWUP,CARD HP,Patient Card,ASNEED,Defaulters,Default Followup,Health Passport,Facility
3132A,DM,Retention,CARD ARTMISS,DQ,CARD ARTMAS,Patient Card,ASNEED,Missing ART Cards,Data Quality Check,ART Master Card,Facility
3132A,DM,Retention,CARD ARTMISS,DQ,CARD HP,Patient Card,ASNEED,Missing ART Cards,Data Quality Check,Health Passport,Facility
3132A,DM,PMTCT,HIVPOS,FOLLOWUP,CARD MHP,Patient Card,ASNEED,Number of HIV positive individuals,Default Followup,Mother Health Passport,Facility
3132A,DM,PMTCT,HIVPOS,FOLLOWUP,CARD CHP,Patient Card,ASNEED,Number of HIV positive individuals,Default Followup,Child Health Passport,Facility
3132A,DM,PMTCT,HIVNEG,FOLLOWUP,CARD MHP,Patient Card,ASNEED,Number of HIV negative individuals,Default Followup,Mother Health Passport,Facility
3132A,DM,PMTCT,HIVNEG,FOLLOWUP,CARD CHP,Patient Card,ASNEED,Number of HIV negative individuals,Default Followup,Child Health Passport,Facility
3132A,DM,Performance management,DEFAULT,FACPERFORM,REG ART,Register,QUARTERLY,Defaulters,Facility Performance,Anti-Retroviral Treatment Register,Facility
3132A,DM,Performance management,DEFAULT,FACPERFORM,RPT SUPER,Report,QUARTERLY,Defaulters,Facility Performance,Supervision Report,Facility
3132A,DM,Program Efficiency,MI,SHIFTAPT,MI,NA,MI,Missing Information,Shift Appointments To Alleviate Staffing Gaps,Missing Information,Facility
3132A,DM,Program Efficiency,MI,STAFFING,MI,NA,MI,Missing Information,Staffing/Workload,Missing Information,Facility
3142A,DM,Drugs,TREAT ART,DRUG SUPPLY,REG ART,Register,WEEKLY,Treatment ART,Drug Supply,Anti-Retroviral Treatment Register,Facility
3142A,DM,Drugs,TREAT ART,DRUG SUPPLY,REG ART,Register,WEEKLY,Treatment ART,Drug Supply,Anti-Retroviral Treatment Register,Facility
3142A,DM,Drugs,TREAT ART,DRUG SUPPLY,REG ART,Register,WEEKLY,Treatment ART,Drug Supply,Anti-Retroviral Treatment Register,Facility
3142A,DM,Drugs,DRUG CONSUMP,DRUG SUPPLY,CARD STOCK,Register,WEEKLY,Drug Consumption,Drug Supply,Stock Card,Facility
3142A,DM,Drugs,DRUG CONSUMP,DRUG SUPPLY,CARD STOCK,Register,WEEKLY,Drug Consumption,Drug Supply,Stock Card,Facility
3142A,DM,Drugs,DRUG CONSUMP,DRUG SUPPLY,CARD STOCK,Register,WEEKLY,Drug Consumption,Drug Supply,Stock Card,Facility
3142A,DM,Drugs,DRUG SUPPLY,DRUG CONSUMP,CARD STOCK,Register,WEEKLY,Drug Supply,Drug Consumption,Stock Card,Facility
3142A,DM,Drugs,DRUG SUPPLY,DRUG CONSUMP,PER CLIN ART,Person,WEEKLY,Drug Supply,Drug Consumption,ART Clinician,Facility
3142A,DM,Drugs,DRUG SUPPLY,DRUG CONSUMP,CARD STOCK,Register,WEEKLY,Drug Supply,Drug Consumption,Stock Card,Facility
3142A,DM,Drugs,DRUG SUPPLY,DRUG CONSUMP,PER CLIN ART,Person,WEEKLY,Drug Supply,Drug Consumption,ART Clinician,Facility
3142A,DM,HTC,TEST HIV,SENS,REG HTC,Register,MONTHLY,Test HIV,Sensitization,HIV Testing and Counseling Register,Facility
3142A,DM,HTC,PREVALENCE,SENS,REG HTC,Register,MONTHLY,Prevalence Rate HIV,Sensitization,HIV Testing and Counseling Register,Facility
3142A,DM,HTC,TEST HIVPOS,SENS,REG HTC,Register,MONTHLY,Test HIV Positive,Sensitization,HIV Testing and Counseling Register,Facility
3142A,DM,HTC,TEST HIV,TEST CAMP,REG HTC,Register,MONTHLY,Test HIV,Conduct Test Camp,HIV Testing and Counseling Register,Facility
3142A,DM,HTC,TEST HIVPOS,TEST CAMP,REG HTC,Register,MONTHLY,Test HIV Positive,Conduct Test Camp,HIV Testing and Counseling Register,Facility
3142A,DM,Linkage,DEFAULT,FOLLOWUP,REG ART,Register,WEEKLY,Defaulters,Default Followup,Anti-Retroviral Treatment Register,Facility
3142A,DM,Linkage,DEFAULT,FOLLOWUP,REG ART,Register,WEEKLY,Defaulters,Default Followup,Anti-Retroviral Treatment Register,Facility
3142A,DM,Linkage,DEFAULT,FOLLOWUP,REG ART,Register,WEEKLY,Defaulters,Default Followup,Anti-Retroviral Treatment Register,Facility
3142A,DM,Retention,DEFAULT,FOLLOWUP,REG ART,Register,WEEKLY,Defaulters,Default Followup,Anti-Retroviral Treatment Register,Facility
3142A,DM,Retention,DEFAULT,FOLLOWUP,REG ART,Register,WEEKLY,Defaulters,Default Followup,Anti-Retroviral Treatment Register,Facility
3142A,DM,Retention,DEFAULT,FOLLOWUP,REG ART,Register,WEEKLY,Defaulters,Default Followup,Anti-Retroviral Treatment Register,Facility
3142A,DM,PMTCT,TREAT ART PREGNANT,SENS PMTCT,REG MATERNITY,Register,WEEKLY,Pregnant Women on ART,Sensitization on PMTCT,Maternity Register,Facility
3142A,DM,PMTCT,TREAT ART PREGNANT,SENS PMTCT,REG MATERNITY,Register,WEEKLY,Pregnant Women Not On Art,Sensitization on PMTCT,Maternity Register,Facility
3142A,DM,Performance management,DQ,DQ,RPT,Report,MONTHLY,Data Quality Check,Data Quality Check,Report,Facility
3142A,DM,Performance management,DQ,DQ,REG,Register,MONTHLY,Data Quality Check,Data Quality Check,Register,Facility
3142A,DM,Program Efficiency,TEST HIVPOS PREGNANT,PRIORITIZE CLIENT,REG MATERNITY,Register,MONTHLY,Number of pregnant women tested HIV positive,Prioritize Client,Maternity Register,Facility
3142A,DM,Program Efficiency,CD4COUNT,PRIORITIZE CLIENT,REG ART,Register,MONTHLY,CD4 Count,Prioritize Client,Anti-Retroviral Treatment Register,Facility
3142A,DM,Program Efficiency,TEST HIVPOS STI,PRIORITIZE CLIENT,REG STI,Register,MONTHLY,Number of HIV positive individuals with a sexually transmitted infection,Prioritize Client,Sexually Transmitted Infection Register,Facility
3292A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,Register,MONTHLY,Drug Supply,Drug Supply,Stock Card,Facility
3292A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,Register,MONTHLY,Drug Supply,Drug Supply,Stock Card,Facility
3292A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,Register,MONTHLY,Drug Supply,Drug Supply,Stock Card,Facility
3292A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,Register,MONTHLY,Drug Supply,Drug Supply,Stock Card,Facility
3292A,DM,HTC,DRUG SUPPLY,TREATINIT,REG HMIS,Register,MONTHLY,Drug Supply,Treatment Initiation,Health Management Information System Register,Facility
3292A,DM,HTC,DRUG SUPPLY,TREATINIT,REG HMIS,Register,MONTHLY,Drug Supply,Treatment Initiation,Health Management Information System Register,Facility
3292A,DM,HTC,DRUG SUPPLY,TREATINIT,REG HMIS,Register,MONTHLY,Drug Supply,Treatment Initiation,Health Management Information System Register,Facility
3292A,DM,HTC,HIVSTAGE,BOOKAPPT,REG STI,Register,MI,Stage of HIV Advancement,Book Appointment,Sexually Transmitted Infection Register,Facility
3292A,DM,HTC,MI,MI,REG ANC,Register,MI,Missing Information,Missing Information,Antenatal Care Register,Facility
3292A,DM,HTC,MI,MI,REG M2M,Register,MI,Missing Information,Missing Information,Mother 2 Mother Register,Facility
3292A,DM,Linkage,MI,SCREEN,REG HTC,Register,DAILY,Missing Information,Type Of Screening,HIV Testing and Counseling Register,Facility
3292A,DM,Linkage,MI,TREATINIT,RPT LABORATORY,Report,MI,Missing Information,Treatment Initiation,Laboratory Report,Facility
3292A,DM,Retention,DEFAULT,FOLLOWUP,REG ART,Register,QUARTERLY,Defaulters,Default Followup,Anti-Retroviral Treatment Register,Facility
3292A,DM,Retention,MI,MI,REG MATERNITY,Register,MI,Missing Information,Missing Information,Maternity Register,Facility
3292A,DM,PMTCT,TEST HIVPOS MOTHER,TREATINIT,REG ANC,Register,WEEKLY,Mothers Tested HIV Positive,Treatment Initiation,Antenatal Care Register,Facility
3292A,DM,PMTCT,TEST HIVPOS INFANT,TREATINIT,REG MATERNITY,Register,MI,Number of infants tested HIV positive,Treatment Initiation,Maternity Register,Facility
3292A,DM,Performance management,DEFAULT,DQ,FAC ART,Program Office or Location,QUARTERLY,Defaulters,Data Quality Check,ART Clinic,Facility
3292A,DM,Performance management,TREAT ART,PROTOADHERE,MI,NA,MI,Treatment ART,Protocol Adherence,Missing Information,Facility
3292A,DM,Program Efficiency,DRUG SUPPLY,PRIORITIZE CLIENT,CARD STOCK,Register,MONTHLY,Drug Supply,Prioritize Client,Stock Card,Facility
3292A,DM,Program Efficiency,DRUG SUPPLY,PRIORITIZE CLIENT,CARD STOCK,Register,MONTHLY,Drug Supply,Prioritize Client,Stock Card,Facility
3292A,DM,Program Efficiency,DRUG SUPPLY,PRIORITIZE CLIENT,CARD STOCK,Register,MONTHLY,Drug Supply,Prioritize Client,Stock Card,Facility
3452A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,Register,WEEKLY,Drug Supply,Drug Supply,Stock Card,Facility
3452A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,Register,WEEKLY,Drug Supply,Drug Supply,Stock Card,Facility
3452A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,CARD MAS,Patient Card,WEEKLY,Drug Supply,Drug Supply,Master Card,Facility
3452A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,CARD MAS,Patient Card,WEEKLY,Drug Supply,Drug Supply,Master Card,Facility
3452A,DM,Linkage,CD4COUNT,WHOSTAGE,FAC HCC,Program Office or Location,DAILY,CD4 Count,WHO Staging,HIV Care Clinic.  Please see ART Clinic,Facility
3452A,DM,Linkage,CD4COUNT,WHOSTAGE,REG CD4,Register,DAILY,CD4 Count,WHO Staging,CD4 Count Register,Facility
3452A,DM,Linkage,HEALTH,VCT,CARD ARTMAS,Patient Card,DAILY,Health Status,Voluntary Counseling and Testing,ART Master Card,Facility
3452A,DM,Linkage,HEALTH,VCT,CARD MAS,Patient Card,DAILY,Health Status,Voluntary Counseling and Testing,Master Card,Facility
3452A,DM,Retention,DEFAULT,REFER,REG ART,Register,WEEKLY,Defaulters,Referral,Anti-Retroviral Treatment Register,Facility
3452A,DM,Retention,DRUG ADHERE,REFER,REG CD4,Register,WEEKLY,Number of individual adhering to drug protocol,Referral,CD4 Count Register,Facility
3452A,DM,Retention,DRUG ADHERE,REFER,CARD HP,Patient Card,WEEKLY,Number of individual adhering to drug protocol,Referral,Health Passport,Facility
3452A,DM,PMTCT,TEST HIVPOS PREGNANT,TREATINIT,REG ANC,Register,DAILY,Number of pregnant women tested HIV positive,Treatment Initiation,Antenatal Care Register,Facility
3452A,DM,Performance management,TREAT ART,SETMEETING,RPT ART,Report,QUARTERLY,Treatment ART,Set Meeting,ART Report,Facility
3452A,DM,Performance management,MORTALITY,SETMEETING,RPT ART,Report,QUARTERLY,Mortality,Set Meeting,ART Report,Facility
3452A,DM,Performance management,DEFAULT,SETMEETING,RPT ART,Report,QUARTERLY,Defaulters,Set Meeting,ART Report,Facility
3452A,DM,Performance management,DEFAULTREASON,SETMEETING,RPT ART,Report,QUARTERLY,The reason an individual defaults,Set Meeting,ART Report,Facility
3452A,DM,Program Efficiency,DRUG EXPIRY,DRUG SUPPLY,CARD STOCK,Register,ASNEED,Drug Expiry,Drug Supply,Stock Card,Facility
3452A,DM,Program Efficiency,DRUG EXPIRY,DRUG SUPPLY,FAC,Program Office or Location,ASNEED,Drug Expiry,Drug Supply,Facility,Facility
3452A,DM,Program Efficiency,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,Register,ASNEED,Drug Supply,Drug Supply,Stock Card,Facility
3452A,DM,Program Efficiency,DRUG SUPPLY,DRUG SUPPLY,FAC,Program Office or Location,ASNEED,Drug Supply,Drug Supply,Facility,Facility
3452A,DM,Program Efficiency,MI,STAFFING,MI,NA,MI,Missing Information,Staffing/Workload,Missing Information,Facility
3462A,DM,Drugs,NA,DONTKNOW,NA,,NA,Not Available,Don't Know,Not Available,Facility
3462A,DM,HTC,TEST HIVPOS,MI,MI,NA,MI,Test HIV Positive,Missing Information,Missing Information,Facility
3462A,DM,HTC,TEST HIVNEG,MI,MI,NA,MI,Test HIV Negative,Missing Information,Missing Information,Facility
3462A,DM,HTC,TREAT,MI,MI,NA,MI,Patients Treated,Missing Information,Missing Information,Facility
3462A,DM,Retention,DEFAULT,FOLLOWUP,RPT COHORT,Report,QUARTERLY,Defaulters,Default Followup,Quarterly Cohort,Facility
3462A,DM,Retention,DEFAULT,FOLLOWUP,CARD PAT,Patient Card,QUARTERLY,Defaulters,Default Followup,Patient Cards include Pink and Yellow Cards,Facility
3462A,DM,Retention,DEFAULT,PROGPERFORM,RPT COHORT,Report,QUARTERLY,Defaulters,Program Performance,Quarterly Cohort,Facility
3462A,DM,Retention,DEFAULT,PROGPERFORM,CARD PAT,Patient Card,QUARTERLY,Defaulters,Program Performance,Patient Cards include Pink and Yellow Cards,Facility
3462A,DM,Performance management,MI,FACPERFORM,MI,NA,MI,Missing Information,Facility Performance,Missing Information,Facility
3472A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,Register,DAILY,Drug Supply,Drug Supply,Stock Card,Facility
3472A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,Register,DAILY,Drug Supply,Drug Supply,Stock Card,Facility
3472A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,Register,DAILY,Drug Supply,Drug Supply,Stock Card,Facility
3472A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,FAC,Program Office or Location,DAILY,Drug Supply,Drug Supply,Facility,Facility
3472A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,FAC,Program Office or Location,DAILY,Drug Supply,Drug Supply,Facility,Facility
3472A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,FAC,Program Office or Location,DAILY,Drug Supply,Drug Supply,Facility,Facility
3472A,DM,Linkage,TEST HIV,TREATINIT,REG HTC,Register,2XWEEK,Test HIV,Treatment Initiation,HIV Testing and Counseling Register,Facility
3472A,DM,Retention,DEFAULT,FOLLOWUP,CARD MAS,Patient Card,QUARTERLY,Defaulters,Default Followup,Master Card,Facility
3472A,DM,Retention,DEFAULT,FOLLOWUP,CARD MAS,Patient Card,QUARTERLY,Defaulters,Default Followup,Master Card,Facility
3472A,DM,PMTCT,TEST HIVPOS PREGNANT,TEST,REG ANC,Register,DAILY,Number of pregnant women tested HIV positive,Number of individuals tested,Antenatal Care Register,Facility
3472A,DM,PMTCT,HIVEXPO CHILD,TEST,REG ANC,Register,DAILY,Number of children exposed to HIV,Number of individuals tested,Antenatal Care Register,Facility
3472A,DM,Performance management,TREAT ART,DQ,RPT COHORT,Report,QUARTERLY,Treatment ART,Data Quality Check,Quarterly Cohort,Facility
3472A,DM,Performance management,TREAT ART,DQ,RPT COHORT,Report,QUARTERLY,Treatment ART,Data Quality Check,Quarterly Cohort,Facility
3472A,DM,Performance management,TREAT ART,DQ,RPT COHORT,Report,QUARTERLY,Treatment ART,Data Quality Check,Quarterly Cohort,Facility
3472A,DM,Performance management,TREAT ART,DQ,RPT COHORT,Report,QUARTERLY,Treatment ART,Data Quality Check,Quarterly Cohort,Facility
3472A,DM,Performance management,MORTALITY,DQ,RPT COHORT,Report,QUARTERLY,Mortality,Data Quality Check,Quarterly Cohort,Facility
3472A,DM,Performance management,MORTALITY,DQ,RPT COHORT,Report,QUARTERLY,Mortality,Data Quality Check,Quarterly Cohort,Facility
3472A,DM,Performance management,MORTALITY,DQ,RPT COHORT,Report,QUARTERLY,Mortality,Data Quality Check,Quarterly Cohort,Facility
3472A,DM,Performance management,MORTALITY,DQ,RPT COHORT,Report,QUARTERLY,Mortality,Data Quality Check,Quarterly Cohort,Facility
3472A,DM,Performance management,DEFAULT,DQ,RPT COHORT,Report,QUARTERLY,Defaulters,Data Quality Check,Quarterly Cohort,Facility
3472A,DM,Performance management,DEFAULT,DQ,RPT COHORT,Report,QUARTERLY,Defaulters,Data Quality Check,Quarterly Cohort,Facility
3472A,DM,Performance management,DEFAULT,DQ,RPT COHORT,Report,QUARTERLY,Defaulters,Data Quality Check,Quarterly Cohort,Facility
3472A,DM,Performance management,DEFAULT,DQ,RPT COHORT,Report,QUARTERLY,Defaulters,Data Quality Check,Quarterly Cohort,Facility
3472A,DM,Performance management,HIVEXPO CHILD,DQ,RPT COHORT,Report,QUARTERLY,Number of children exposed to HIV,Data Quality Check,Quarterly Cohort,Facility
3472A,DM,Performance management,HIVEXPO CHILD,DQ,RPT COHORT,Report,QUARTERLY,Number of children exposed to HIV,Data Quality Check,Quarterly Cohort,Facility
3472A,DM,Performance management,HIVEXPO CHILD,DQ,RPT COHORT,Report,QUARTERLY,Number of children exposed to HIV,Data Quality Check,Quarterly Cohort,Facility
3472A,DM,Performance management,HIVEXPO CHILD,DQ,RPT COHORT,Report,QUARTERLY,Number of children exposed to HIV,Data Quality Check,Quarterly Cohort,Facility
3472A,DM,Program Efficiency,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,Register,DAILY,Drug Supply,Drug Supply,Stock Card,Facility
3472A,DM,Program Efficiency,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,Register,DAILY,Drug Supply,Drug Supply,Stock Card,Facility
3472A,DM,Program Efficiency,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,Register,DAILY,Drug Supply,Drug Supply,Stock Card,Facility
3472A,DM,Program Efficiency,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,Register,DAILY,Drug Supply,Drug Supply,Stock Card,Facility
3472A,DM,Program Efficiency,DRUG SUPPLY,DRUG SUPPLY,FAC,Program Office or Location,DAILY,Drug Supply,Drug Supply,Facility,Facility
3472A,DM,Program Efficiency,DRUG SUPPLY,DRUG SUPPLY,FAC,Program Office or Location,DAILY,Drug Supply,Drug Supply,Facility,Facility
3472A,DM,Program Efficiency,DRUG SUPPLY,DRUG SUPPLY,FAC,Program Office or Location,DAILY,Drug Supply,Drug Supply,Facility,Facility
3472A,DM,Program Efficiency,DRUG SUPPLY,DRUG SUPPLY,FAC,Program Office or Location,DAILY,Drug Supply,Drug Supply,Facility,Facility
10011A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,PHONE,Other,QUARTERLY,Drug Supply,Drug Supply,Phone,Central
10011A,DM,Linkage,MI,INTEGRATE,MEETING,Meeting or group,QUARTERLY,Missing Information,Integrate Services,Meeting,Central
10011A,DM,Linkage,MI,INTEGRATE,MEETING,Meeting or group,QUARTERLY,Missing Information,Integrate Services,Meeting,Central
10011A,DM,Linkage,MI,INTEGRATE,PER SUPER,Person,QUARTERLY,Missing Information,Integrate Services,Supervisor,Central
10011A,DM,Linkage,MI,INTEGRATE,PER SUPER,Person,QUARTERLY,Missing Information,Integrate Services,Supervisor,Central
10011A,DM,Retention,DEFAULTRATE,RETENT,MEETING,Meeting or group,QUARTERLY,The default rate,Retention,Meeting,Central
10011A,DM,Program Efficiency,BUDGET,COORDINATE,MEETING,Meeting or group,QUARTERLY,Facility or Regional Budget,Partner/Stakeholder Coordination,Meeting,Central
10012A,DM,HTC,NA,PROGPERFORM,MEETING,Meeting or group,QUARTERLY,Not Available,Program Performance,Meeting,Central
10012A,DM,Retention,MI,RETENT,MI,NA,MI,Missing Information,Retention,Missing Information,Central
10012A,DM,PMTCT,MI,UPTAKE,MI,NA,MI,Missing Information,Increase Uptake/Demand Creation,Missing Information,Central
10012A,DM,PMTCT,TREAT ART,MI,MI,NA,MI,Treatment ART,Missing Information,Missing Information,Central
10012A,DM,PMTCT,DEFAULTRATE,MI,MI,NA,MI,The default rate,Missing Information,Missing Information,Central
10012A,DM,Resource targeting,NEWCASE,PROGPERFORM,MINUTE,Other,QUARTERLY,New Cases,Program Performance,Minute,Central
10012A,DM,Resource targeting,NEWCASE,PROGPERFORM,RPT,Report,QUARTERLY,New Cases,Program Performance,Report,Central
10012A,DM,Resource targeting,NEWCASE,PROGPERFORM,MEETING,Meeting or group,QUARTERLY,New Cases,Program Performance,Meeting,Central
10012A,DM,Program Efficiency,MI,PROGPERFORM,MEETING,Meeting or group,BIANNUAL,Missing Information,Program Performance,Meeting,Central
32102A,DM,Drugs,TREAT ART,DRUG SUPPLY,CARD STOCK,Register,3XMONTH,Treatment ART,Drug Supply,Stock Card,Facility
32102A,DM,HTC,CD4COUNT,TREATINIT,REG ART,Register,DAILY,CD4 Count,Treatment Initiation,Anti-Retroviral Treatment Register,Facility
32102A,DM,HTC,VIRAL,MI,REG ELEC,Register,MI,Viral Load,Missing Information,BOABAB Electronic Register,Facility
32102A,DM,HTC,MI,MI,REG CLIN,Register,MI,Missing Information,Missing Information,Clinical Register,Facility
32102A,DM,Linkage,VIRAL,TREATINIT,REG HTC,Register,DAILY,Viral Load,Treatment Initiation,HIV Testing and Counseling Register,Facility
32102A,DM,Linkage,VIRAL,TREATINIT,REG HTC,Register,DAILY,Viral Load,Treatment Initiation,HIV Testing and Counseling Register,Facility
32102A,DM,Linkage,CD4COUNT,MI,REG CD4,Register,MI,CD4 Count,Missing Information,CD4 Count Register,Facility
32102A,DM,Linkage,MI,MI,REG VIRAL,Register,MI,Missing Information,Missing Information,Viral Load Register,Facility
32102A,DM,Retention,DEFAULT,FOLLOWUP,REG ART,Register,MONTHLY,Defaulters,Default Followup,Anti-Retroviral Treatment Register,Facility
32102A,DM,Retention,MORTALITY,SENS,REG ELEC,Register,MI,Mortality,Sensitization,BOABAB Electronic Register,Facility
32102A,DM,PMTCT,TEST HIVPOS MOTHER,TREATINIT,REG ANC,Register,DAILY,Mothers Tested HIV Positive,Treatment Initiation,Antenatal Care Register,Facility
32102A,DM,PMTCT,MI,MI,REG MATERNITY,Register,MI,Missing Information,Missing Information,Maternity Register,Facility
32102A,DM,PMTCT,MI,MI,REG HTC,Register,MI,Missing Information,Missing Information,HIV Testing and Counseling Register,Facility
32102A,DM,PMTCT,MI,MI,REG EID,Register,MI,Missing Information,Missing Information,Early Infant Diagnosis Register,Facility
32102A,DM,Performance management,MORTALITY,MENTOR,REG HTC,Register,MONTHLY,Mortality,Mentor,HIV Testing and Counseling Register,Facility
32102A,DM,Performance management,DEFAULT,MENTOR,REG ART,Register,MI,Defaulters,Mentor,Anti-Retroviral Treatment Register,Facility
32102A,DM,Performance management,MI,MI,REG ELEC,Register,MI,Missing Information,Missing Information,BOABAB Electronic Register,Facility
32102A,DM,Performance management,MI,MI,REG ANC,Register,MI,Missing Information,Missing Information,Antenatal Care Register,Facility
32102A,DM,Program Efficiency,MI,MI,CARD STOCK,Register,MI,Missing Information,Missing Information,Stock Card,Facility
32102A,DM,Program Efficiency,TEST HIVPOS PREGNANT,PRIORITIZE CLIENT,REG ANC,Register,WEEKLY,Number of pregnant women tested HIV positive,Prioritize Client,Antenatal Care Register,Facility
32102A,DM,Program Efficiency,TEST HIVPOS PREGNANT,REFER,REG ANC,Register,WEEKLY,Number of pregnant women tested HIV positive,Referral,Antenatal Care Register,Facility
32102A,DM,Program Efficiency,DRUG SUPPLY,PRIORITIZE CLIENT,REG ANC,Register,WEEKLY,Drug Supply,Prioritize Client,Antenatal Care Register,Facility
32102A,DM,Program Efficiency,DRUG SUPPLY,REFER,REG ANC,Register,WEEKLY,Drug Supply,Referral,Antenatal Care Register,Facility
32102A,DM,Program Efficiency,TEST HIVPOS PREGNANT,PRIORITIZE CLIENT,REG HTC,Register,MI,Number of pregnant women tested HIV positive,Prioritize Client,HIV Testing and Counseling Register,Facility
32102A,DM,Program Efficiency,HIVPOS UNDER,PRIORITIZE CLIENT,REG ELEC,Register,MI,HIV Positive Malnourished,Prioritize Client,BOABAB Electronic Register,Facility
32102A,DM,Program Efficiency,MI,MI,REG ART,Register,MI,Missing Information,Missing Information,Anti-Retroviral Treatment Register,Facility
32112A,DM,Drugs,TREAT,DRUG SUPPLY,CARD STOCK,Register,DAILY,Patients Treated,Drug Supply,Stock Card,Facility
32112A,DM,Drugs,TREAT,DRUG SUPPLY,CARD STOCK,Register,DAILY,Patients Treated,Drug Supply,Stock Card,Facility
32112A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,Register,DAILY,Drug Supply,Drug Supply,Stock Card,Facility
32112A,DM,Drugs,DRUG SUPPLY,DRUG SUPPLY,CARD STOCK,Register,DAILY,Drug Supply,Drug Supply,Stock Card,Facility
32112A,DM,HTC,TEST HIVPOS,DRUG SUPPLY,REG HTC,Register,BIWEEKLY,Test HIV Positive,Drug Supply,HIV Testing and Counseling Register,Facility
32112A,DM,HTC,TEST HIVPOS,DRUG SUPPLY,REG HTC,Register,BIWEEKLY,Test HIV Positive,Drug Supply,HIV Testing and Counseling Register,Facility
32112A,DM,Linkage,CD4COUNT,REFER,REG ART,Register,DAILY,CD4 Count,Referral,Anti-Retroviral Treatment Register,Facility
32112A,DM,Linkage,CD4COUNT,REFER,REG ART,Register,DAILY,CD4 Count,Referral,Anti-Retroviral Treatment Register,Facility
32112A,DM,Linkage,CD4COUNT,REFER,REG HTC,Register,DAILY,CD4 Count,Referral,HIV Testing and Counseling Register,Facility
32112A,DM,Linkage,CD4COUNT,REFER,REG HTC,Register,DAILY,CD4 Count,Referral,HIV Testing and Counseling Register,Facility
32112A,DM,Retention,DEFAULT,STAFFING,CARD MAS,Patient Card,QUARTERLY,Defaulters,Staffing/Workload,Master Card,Facility
32112A,DM,Retention,DEFAULT,STAFFING,CARD MAS,Patient Card,QUARTERLY,Defaulters,Staffing/Workload,Master Card,Facility
32112A,DM,Retention,DEFAULT,STAFFING,CARD MAS,Patient Card,QUARTERLY,Defaulters,Staffing/Workload,Master Card,Facility
